Date,Price,Open,High,Low,Vol.,Change %
24-07-2023,"4,968.90","5,047.00","5,048.00","4,944.20",224.65K,-1.55%
25-07-2023,"4,885.60","5,007.00","5,007.00","4,875.00",396.81K,-1.68%
26-07-2023,"4,983.60","4,900.00","4,994.95","4,880.00",231.87K,2.01%
27-07-2023,"4,873.40","4,965.00","5,016.00","4,763.80",558.49K,-2.21%
28-07-2023,"4,903.35","4,904.00","4,959.40","4,851.00",357.68K,0.61%
31-07-2023,"4,793.95","4,905.10","4,910.40","4,765.25",800.19K,-2.23%
01-08-2023,"4,817.35","4,825.10","4,843.50","4,750.10",413.90K,0.49%
02-08-2023,"4,809.45","4,839.00","4,839.00","4,770.00",395.49K,-0.16%
03-08-2023,"4,798.95","4,809.95","4,818.60","4,770.00",239.07K,-0.22%
04-08-2023,"4,798.50","4,790.00","4,832.00","4,766.65",401.48K,-0.01%
07-08-2023,"4,659.75","4,751.00","4,815.00","4,618.20",1.08M,-2.89%
08-08-2023,"4,605.35","4,632.75","4,677.45","4,596.05",533.34K,-1.17%
09-08-2023,"4,600.90","4,619.90","4,633.35","4,575.00",912.66K,-0.10%
10-08-2023,"4,540.45","4,601.00","4,618.65","4,531.30",587.01K,-1.31%
11-08-2023,"4,510.30","4,540.00","4,561.00","4,489.65",1.11M,-0.66%
14-08-2023,"4,499.60","4,519.70","4,525.00","4,455.00",557.85K,-0.24%
16-08-2023,"4,498.50","4,488.60","4,512.55","4,421.40",518.36K,-0.02%
17-08-2023,"4,501.60","4,498.50","4,525.00","4,472.30",394.00K,0.07%
18-08-2023,"4,535.05","4,499.00","4,554.80","4,461.00",423.42K,0.74%
21-08-2023,"4,510.50","4,555.95","4,560.00","4,498.50",244.78K,-0.54%
22-08-2023,"4,511.65","4,524.80","4,524.95","4,490.00",217.45K,0.03%
23-08-2023,"4,512.45","4,555.00","4,555.00","4,484.70",346.76K,0.02%
24-08-2023,"4,542.80","4,538.30","4,559.50","4,515.45",357.30K,0.67%
25-08-2023,"4,525.80","4,544.60","4,560.05","4,506.20",333.87K,-0.37%
28-08-2023,"4,510.95","4,525.00","4,525.80","4,485.60",343.70K,-0.33%
29-08-2023,"4,530.75","4,510.95","4,540.00","4,486.10",340.26K,0.44%
30-08-2023,"4,550.80","4,552.95","4,558.55","4,511.70",367.57K,0.44%
31-08-2023,"4,467.75","4,564.90","4,575.00","4,442.00",874.56K,-1.82%
01-09-2023,"4,484.35","4,475.00","4,491.95","4,426.00",383.12K,0.37%
04-09-2023,"4,507.20","4,484.35","4,511.00","4,449.75",394.39K,0.51%
05-09-2023,"4,514.95","4,507.20","4,539.00","4,485.00",453.35K,0.17%
06-09-2023,"4,569.15","4,520.00","4,590.00","4,503.05",300.67K,1.20%
07-09-2023,"4,530.70","4,590.00","4,590.40","4,521.00",479.12K,-0.84%
08-09-2023,"4,540.50","4,540.70","4,548.60","4,513.80",278.29K,0.22%
11-09-2023,"4,568.55","4,540.90","4,574.00","4,540.00",302.45K,0.62%
12-09-2023,"4,567.15","4,568.55","4,574.40","4,508.90",321.13K,-0.03%
13-09-2023,"4,608.25","4,567.15","4,630.45","4,549.10",435.79K,0.90%
14-09-2023,"4,574.35","4,619.00","4,631.95","4,552.65",473.09K,-0.74%
15-09-2023,"4,532.85","4,583.00","4,589.25","4,518.60",408.33K,-0.91%
18-09-2023,"4,596.20","4,540.00","4,603.00","4,520.00",304.84K,1.40%
20-09-2023,"4,527.40","4,596.20","4,597.00","4,507.70",357.30K,-1.50%
21-09-2023,"4,558.55","4,520.00","4,565.70","4,478.00",367.64K,0.69%
22-09-2023,"4,564.65","4,558.55","4,572.00","4,510.00",210.75K,0.13%
25-09-2023,"4,570.05","4,574.05","4,585.00","4,510.55",498.35K,0.12%
26-09-2023,"4,600.15","4,570.25","4,609.00","4,549.45",330.23K,0.66%
27-09-2023,"4,627.35","4,601.20","4,634.05","4,569.00",358.16K,0.59%
28-09-2023,"4,524.55","4,627.35","4,634.30","4,505.05",390.49K,-2.22%
29-09-2023,"4,537.15","4,555.00","4,560.45","4,501.55",230.13K,0.28%
03-10-2023,"4,495.45","4,524.80","4,553.25","4,486.60",543.48K,-0.92%
04-10-2023,"4,532.50","4,490.00","4,540.00","4,466.75",318.56K,0.82%
05-10-2023,"4,533.90","4,540.25","4,548.20","4,500.00",302.02K,0.03%
06-10-2023,"4,538.45","4,533.85","4,549.45","4,515.00",238.13K,0.10%
09-10-2023,"4,522.50","4,511.00","4,535.00","4,493.50",255.76K,-0.35%
10-10-2023,"4,529.95","4,522.20","4,541.95","4,503.00",222.75K,0.16%
11-10-2023,"4,554.95","4,522.00","4,568.95","4,520.65",368.19K,0.55%
12-10-2023,"4,560.75","4,582.00","4,591.60","4,531.00",518.58K,0.13%
13-10-2023,"4,574.70","4,550.00","4,582.00","4,515.00",445.82K,0.31%
16-10-2023,"4,586.05","4,559.95","4,591.45","4,555.00",292.12K,0.25%
17-10-2023,"4,600.35","4,586.20","4,609.90","4,562.20",196.67K,0.31%
18-10-2023,"4,607.70","4,605.00","4,623.00","4,586.25",217.18K,0.16%
19-10-2023,"4,602.45","4,600.05","4,616.00","4,561.70",228.88K,-0.11%
20-10-2023,"4,580.00","4,603.00","4,608.00","4,558.75",351.05K,-0.49%
23-10-2023,"4,530.60","4,572.70","4,600.00","4,516.35",203.00K,-1.08%
25-10-2023,"4,533.75","4,470.00","4,585.60","4,470.00",330.08K,0.07%
26-10-2023,"4,507.80","4,517.60","4,524.80","4,476.75",488.91K,-0.57%
27-10-2023,"4,514.30","4,512.00","4,544.00","4,491.00",382.79K,0.14%
30-10-2023,"4,461.60","4,500.00","4,508.70","4,441.00",450.53K,-1.17%
31-10-2023,"4,426.50","4,460.10","4,479.75","4,401.90",504.63K,-0.79%
01-11-2023,"4,397.30","4,442.60","4,456.00","4,347.70",395.36K,-0.66%
02-11-2023,"4,527.25","4,512.10","4,568.80","4,454.25",822.85K,2.96%
03-11-2023,"4,539.55","4,528.00","4,582.40","4,524.15",335.01K,0.27%
06-11-2023,"4,623.60","4,554.90","4,628.15","4,546.05",205.76K,1.85%
07-11-2023,"4,655.20","4,610.10","4,670.00","4,590.85",282.61K,0.68%
08-11-2023,"4,670.60","4,670.95","4,686.50","4,650.50",385.73K,0.33%
09-11-2023,"4,652.10","4,670.60","4,685.50","4,630.50",208.21K,-0.40%
10-11-2023,"4,681.95","4,657.45","4,685.85","4,621.00",142.34K,0.64%
12-11-2023,"4,676.60","4,694.65","4,699.00","4,662.15",23.85K,-0.11%
13-11-2023,"4,696.35","4,662.30","4,703.15","4,644.00",260.39K,0.42%
15-11-2023,"4,710.80","4,723.00","4,725.00","4,667.40",269.65K,0.31%
16-11-2023,"4,702.10","4,710.00","4,729.00","4,679.60",178.38K,-0.18%
17-11-2023,"4,718.30","4,703.00","4,745.60","4,690.10",138.65K,0.34%
20-11-2023,"4,712.00","4,691.25","4,739.45","4,690.90",126.07K,-0.13%
21-11-2023,"4,699.75","4,730.00","4,730.00","4,665.00",129.60K,-0.26%
22-11-2023,"4,694.20","4,709.90","4,712.85","4,662.75",72.53K,-0.12%
23-11-2023,"4,705.80","4,699.00","4,710.95","4,678.95",109.78K,0.25%
24-11-2023,"4,644.15","4,705.80","4,715.00","4,640.50",123.63K,-1.31%
28-11-2023,"4,713.45","4,632.25","4,722.90","4,626.00",182.79K,1.49%
29-11-2023,"4,803.65","4,715.95","4,832.10","4,701.40",363.70K,1.91%
30-11-2023,"4,852.65","4,815.00","4,875.95","4,797.50",961.05K,1.02%
01-12-2023,"4,970.75","4,873.00","4,984.00","4,860.05",485.60K,2.43%
04-12-2023,"4,937.75","4,990.00","4,994.95","4,915.00",310.15K,-0.66%
05-12-2023,"4,948.40","4,937.75","4,975.00","4,933.00",280.50K,0.22%
06-12-2023,"5,003.15","4,953.00","5,022.70","4,952.30",295.69K,1.11%
07-12-2023,"5,016.00","5,003.15","5,025.00","4,963.15",268.10K,0.26%
08-12-2023,"4,942.20","5,024.00","5,060.00","4,931.00",282.71K,-1.47%
11-12-2023,"4,944.15","4,959.90","4,974.50","4,900.05",147.98K,0.04%
12-12-2023,"4,903.05","4,968.00","4,971.45","4,875.00",184.24K,-0.83%
13-12-2023,"4,919.30","4,910.00","4,928.00","4,860.00",153.56K,0.33%
14-12-2023,"4,946.65","4,932.20","4,965.00","4,897.00",174.50K,0.56%
15-12-2023,"4,913.90","4,938.00","4,969.85","4,880.50",216.58K,-0.66%
18-12-2023,"4,879.50","4,913.85","4,925.50","4,837.05",223.28K,-0.70%
19-12-2023,"4,911.25","4,891.35","4,927.45","4,858.70",200.72K,0.65%
20-12-2023,"4,954.95","4,920.00","5,051.95","4,916.00",457.94K,0.89%
21-12-2023,"5,059.60","4,930.00","5,113.30","4,877.55",796.08K,2.11%
22-12-2023,"5,161.10","5,075.00","5,183.70","5,050.05",582.69K,2.01%
26-12-2023,"5,235.95","5,155.00","5,244.50","5,146.00",574.31K,1.45%
27-12-2023,"5,216.80","5,242.00","5,245.00","5,160.00",241.94K,-0.37%
28-12-2023,"5,282.00","5,224.95","5,338.65","5,186.75",655.37K,1.25%
29-12-2023,"5,338.45","5,260.55","5,386.05","5,238.65",535.69K,1.07%
01-01-2024,"5,319.80","5,339.00","5,349.90","5,290.00",130.03K,-0.35%
02-01-2024,"5,288.85","5,319.80","5,334.95","5,224.10",193.52K,-0.58%
03-01-2024,"5,253.80","5,288.85","5,333.90","5,240.00",123.30K,-0.66%
04-01-2024,"5,361.30","5,253.80","5,375.00","5,221.00",413.39K,2.05%
05-01-2024,"5,272.35","5,361.30","5,363.35","5,256.00",299.02K,-1.66%
08-01-2024,"5,177.35","5,305.00","5,305.00","5,171.05",236.63K,-1.80%
09-01-2024,"5,122.40","5,199.00","5,210.20","5,111.00",194.43K,-1.06%
10-01-2024,"5,086.65","5,111.00","5,143.65","5,051.50",191.45K,-0.70%
11-01-2024,"5,136.70","5,102.90","5,186.40","5,076.55",277.82K,0.98%
12-01-2024,"5,151.10","5,149.00","5,250.40","5,100.05",462.30K,0.28%
15-01-2024,"5,177.35","5,159.95","5,228.00","5,119.00",400.07K,0.51%
16-01-2024,"5,130.60","5,168.40","5,218.00","5,107.25",203.03K,-0.90%
17-01-2024,"5,061.70","5,115.05","5,135.25","5,055.00",270.67K,-1.34%
18-01-2024,"5,015.15","5,061.00","5,077.95","4,974.20",514.12K,-0.92%
19-01-2024,"5,138.65","5,029.00","5,169.65","5,012.30",329.25K,2.46%
20-01-2024,"5,166.40","5,164.00","5,245.35","5,145.35",221.68K,0.54%
23-01-2024,"5,048.10","5,166.40","5,189.85","4,925.90",491.14K,-2.29%
24-01-2024,"5,142.25","5,048.10","5,173.65","5,030.00",611.74K,1.87%
25-01-2024,"5,141.90","5,150.00","5,236.55","5,106.10",342.13K,-0.01%
29-01-2024,"5,136.90","5,142.00","5,219.50","5,111.20",275.71K,-0.10%
30-01-2024,"5,091.75","5,163.30","5,192.90","5,081.00",146.42K,-0.88%
31-01-2024,"5,198.40","5,091.75","5,220.00","5,031.75",549.24K,2.09%
01-02-2024,"5,148.60","5,196.05","5,201.95","5,127.10",344.39K,-0.96%
02-02-2024,"5,148.85","5,166.75","5,209.00","5,131.45",176.17K,0.00%
05-02-2024,"5,124.50","5,169.90","5,239.75","5,078.50",231.62K,-0.47%
06-02-2024,"5,007.05","5,124.50","5,125.00","4,992.55",336.61K,-2.29%
07-02-2024,"5,078.25","5,140.00","5,183.90","4,925.00",1.26M,1.42%
08-02-2024,"4,875.55","5,101.00","5,122.40","4,833.15",623.68K,-3.99%
09-02-2024,"4,971.50","4,875.55","4,978.05","4,860.05",411.95K,1.97%
12-02-2024,"4,970.20","4,971.50","4,997.95","4,940.75",158.49K,-0.03%
13-02-2024,"4,981.60","4,970.20","5,053.40","4,940.20",262.01K,0.23%
14-02-2024,"5,010.65","4,967.55","5,025.00","4,950.00",277.48K,0.58%
15-02-2024,"4,950.55","5,010.95","5,043.35","4,932.85",189.63K,-1.20%
16-02-2024,"4,913.70","4,954.00","4,970.55","4,894.75",352.14K,-0.74%
19-02-2024,"4,925.25","4,919.95","4,948.55","4,886.65",182.52K,0.24%
20-02-2024,"4,921.15","4,910.15","4,934.00","4,879.10",129.28K,-0.08%
21-02-2024,"4,923.00","4,934.75","4,988.30","4,888.00",235.93K,0.04%
22-02-2024,"4,956.95","4,924.95","4,968.00","4,860.00",255.31K,0.69%
23-02-2024,"4,936.35","4,956.95","4,970.40","4,912.10",115.91K,-0.42%
26-02-2024,"4,901.90","4,949.95","4,957.00","4,891.60",78.08K,-0.70%
27-02-2024,"4,904.35","4,879.00","4,939.55","4,879.00",434.01K,0.05%
28-02-2024,"4,887.80","4,894.35","4,916.10","4,867.20",96.88K,-0.34%
29-02-2024,"4,965.20","4,885.05","4,980.90","4,828.85",447.94K,1.58%
01-03-2024,"4,927.70","4,965.20","4,986.70","4,914.15",316.28K,-0.76%
02-03-2024,"4,922.55","4,927.75","4,988.00","4,902.35",5.99K,-0.10%
04-03-2024,"4,838.90","4,906.00","4,942.45","4,833.50",307.52K,-1.70%
05-03-2024,"4,825.65","4,839.05","4,867.45","4,811.00",156.96K,-0.27%
06-03-2024,"4,880.75","4,839.00","4,887.80","4,788.75",190.97K,1.14%
07-03-2024,"4,889.15","4,870.00","4,902.00","4,835.10",216.75K,0.17%
11-03-2024,"4,937.40","4,894.05","4,957.65","4,871.10",295.00K,0.99%
12-03-2024,"4,869.15","4,935.70","4,940.00","4,852.80",140.63K,-1.38%
13-03-2024,"4,856.65","4,892.60","4,975.00","4,822.00",410.73K,-0.26%
14-03-2024,"4,938.90","4,853.25","4,952.95","4,783.00",240.22K,1.69%
15-03-2024,"4,974.20","4,917.45","5,008.70","4,912.00",491.57K,0.71%
18-03-2024,"4,980.00","4,980.00","5,014.00","4,960.00",143.93K,0.12%
19-03-2024,"4,816.95","4,999.00","4,999.95","4,800.00",265.08K,-3.27%
20-03-2024,"4,802.90","4,822.10","4,832.85","4,760.00",300.16K,-0.29%
21-03-2024,"4,806.70","4,812.50","4,824.00","4,767.80",449.59K,0.08%
22-03-2024,"4,865.00","4,800.00","4,892.95","4,784.90",264.79K,1.21%
26-03-2024,"4,961.45","4,748.40","4,975.00","4,740.70",554.56K,1.98%
27-03-2024,"4,920.20","4,960.00","4,980.00","4,880.00",327.11K,-0.83%
28-03-2024,"4,911.25","4,942.30","4,971.20","4,864.60",648.80K,-0.18%
01-04-2024,"4,895.20","4,929.95","4,960.70","4,883.75",181.88K,-0.33%
02-04-2024,"4,899.95","4,910.00","4,914.90","4,870.00",93.48K,0.10%
03-04-2024,"4,834.60","4,870.00","4,896.95","4,806.00",246.25K,-1.33%
04-04-2024,"4,813.60","4,839.95","4,855.00","4,780.60",372.53K,-0.43%
05-04-2024,"4,813.05","4,813.60","4,847.60","4,791.60",189.14K,-0.01%
08-04-2024,"4,826.80","4,825.05","4,841.00","4,781.00",235.22K,0.29%
09-04-2024,"4,794.70","4,850.00","4,850.00","4,783.40",180.11K,-0.67%
10-04-2024,"4,808.70","4,818.50","4,818.55","4,747.55",509.88K,0.29%
12-04-2024,"4,751.75","4,818.00","4,820.85","4,745.00",620.57K,-1.18%
15-04-2024,"4,761.90","4,745.00","4,777.10","4,692.85",421.87K,0.21%
16-04-2024,"4,740.70","4,748.00","4,772.50","4,691.30",516.58K,-0.45%
18-04-2024,"4,695.00","4,745.00","4,758.70","4,666.60",670.72K,-0.96%
19-04-2024,"4,668.30","4,682.05","4,698.00","4,641.00",424.83K,-0.57%
22-04-2024,"4,753.30","4,673.90","4,763.90","4,662.30",321.93K,1.82%
23-04-2024,"4,797.80","4,756.00","4,812.00","4,723.05",279.44K,0.94%
24-04-2024,"4,828.95","4,797.00","4,840.00","4,781.00",412.28K,0.65%
25-04-2024,"4,844.15","4,816.15","4,859.00","4,747.50",509.27K,0.31%
26-04-2024,"4,800.45","4,844.05","4,861.00","4,793.00",205.46K,-0.90%
29-04-2024,"4,799.85","4,815.00","4,825.60","4,776.00",147.36K,-0.01%
30-04-2024,"4,775.95","4,799.00","4,825.00","4,765.10",489.13K,-0.50%
02-05-2024,"4,759.65","4,789.95","4,812.00","4,750.05",356.66K,-0.34%
03-05-2024,"4,744.60","4,781.10","4,781.10","4,707.90",262.49K,-0.32%
06-05-2024,"5,061.60","4,818.95","5,205.45","4,802.20",2.84M,6.68%
07-05-2024,"5,173.85","5,057.95","5,219.90","5,048.80",1.16M,2.22%
08-05-2024,"5,228.40","5,151.00","5,248.45","5,123.85",323.41K,1.05%
09-05-2024,"5,070.10","5,228.05","5,248.00","5,045.00",379.67K,-3.03%
10-05-2024,"5,066.80","5,070.10","5,118.20","4,971.75",223.29K,-0.07%
13-05-2024,"5,130.55","5,074.95","5,170.00","5,055.00",323.88K,1.26%
14-05-2024,"5,140.80","5,130.55","5,161.50","5,035.00",205.59K,0.20%
15-05-2024,"5,064.00","5,149.55","5,164.75","5,053.45",166.20K,-1.49%
16-05-2024,"5,137.75","5,064.15","5,150.00","5,017.50",312.99K,1.46%
17-05-2024,"5,086.80","5,139.90","5,139.90","5,065.00",116.59K,-0.99%
18-05-2024,"5,096.05","5,090.15","5,114.75","5,040.10",12.24K,0.18%
21-05-2024,"5,178.10","5,046.00","5,191.00","5,045.05",376.47K,1.61%
22-05-2024,"5,267.40","5,219.80","5,302.50","5,195.00",748.24K,1.72%
23-05-2024,"5,281.15","5,261.15","5,293.75","5,187.90",423.26K,0.26%
24-05-2024,"5,240.70","5,260.10","5,285.15","5,219.00",268.21K,-0.77%
27-05-2024,"5,212.25","5,265.00","5,265.00","5,127.25",330.00K,-0.54%
28-05-2024,"5,250.55","5,209.00","5,285.40","5,180.55",259.15K,0.73%
29-05-2024,"5,229.80","5,202.00","5,268.00","5,200.00",286.14K,-0.40%
30-05-2024,"5,198.55","5,202.10","5,242.10","5,173.00",357.62K,-0.60%
31-05-2024,"5,179.80","5,208.00","5,221.00","5,110.65",651.53K,-0.36%
03-06-2024,"5,167.80","5,300.00","5,300.00","5,160.00",199.33K,-0.23%
04-06-2024,"5,325.10","5,205.55","5,414.40","5,127.05",989.04K,3.04%
05-06-2024,"5,486.65","5,325.10","5,725.00","5,325.00",1.19M,3.03%
06-06-2024,"5,440.45","5,465.00","5,514.10","5,311.45",629.29K,-0.84%
07-06-2024,"5,463.55","5,431.65","5,470.00","5,395.00",226.78K,0.42%
10-06-2024,"5,488.40","5,465.00","5,560.75","5,406.10",306.67K,0.45%
11-06-2024,"5,517.75","5,500.00","5,606.75","5,500.00",476.90K,0.53%
12-06-2024,"5,439.30","5,550.55","5,568.00","5,431.00",279.38K,-1.42%
13-06-2024,"5,379.45","5,439.60","5,449.95","5,341.70",434.59K,-1.10%
14-06-2024,"5,393.65","5,397.55","5,450.00","5,375.60",149.57K,0.26%
18-06-2024,"5,395.85","5,419.80","5,435.00","5,375.30",155.28K,0.04%
19-06-2024,"5,360.65","5,416.00","5,422.85","5,350.00",135.18K,-0.65%
20-06-2024,"5,378.45","5,360.65","5,400.00","5,319.00",296.42K,0.33%
21-06-2024,"5,330.30","5,369.10","5,389.85","5,317.50",244.12K,-0.90%
24-06-2024,"5,297.75","5,315.00","5,330.00","5,250.00",463.39K,-0.61%
25-06-2024,"5,352.05","5,297.80","5,370.00","5,289.20",160.89K,1.02%
26-06-2024,"5,421.70","5,352.05","5,434.55","5,319.05",221.39K,1.30%
27-06-2024,"5,430.30","5,388.80","5,450.00","5,382.15",357.57K,0.16%
28-06-2024,"5,475.55","5,435.00","5,490.00","5,416.25",215.58K,0.83%
01-07-2024,"5,476.50","5,475.05","5,489.15","5,431.05",223.56K,0.02%
02-07-2024,"5,401.65","5,500.00","5,500.00","5,384.30",163.33K,-1.37%
03-07-2024,"5,449.10","5,421.75","5,498.00","5,389.80",211.36K,0.88%
04-07-2024,"5,426.25","5,454.95","5,487.35","5,397.55",138.17K,-0.42%
05-07-2024,"5,546.80","5,445.95","5,554.50","5,433.95",172.33K,2.22%
08-07-2024,"5,568.55","5,555.00","5,615.95","5,534.05",171.21K,0.39%
09-07-2024,"5,668.85","5,700.00","5,705.00","5,583.05",389.81K,1.80%
10-07-2024,"5,755.55","5,670.05","5,800.00","5,670.05",526.10K,1.53%
11-07-2024,"5,761.30","5,800.00","5,805.00","5,720.00",372.80K,0.10%
12-07-2024,"5,787.05","5,780.00","5,805.00","5,713.20",222.32K,0.45%
15-07-2024,"5,809.70","5,807.00","5,847.75","5,788.00",135.37K,0.39%
16-07-2024,"5,862.35","5,812.00","5,880.00","5,770.10",162.46K,0.91%
18-07-2024,"5,871.50","5,846.55","5,920.00","5,820.00",523.16K,0.16%
19-07-2024,"5,877.95","5,850.00","5,978.00","5,846.65",451.29K,0.11%
22-07-2024,"5,887.85","5,877.95","5,933.70","5,842.00",347.52K,0.17%
23-07-2024,"5,944.75","5,887.85","6,005.00","5,840.60",336.70K,0.97%
24-07-2024,"5,829.50","5,949.40","5,974.40","5,815.00",233.65K,-1.94%
25-07-2024,"5,829.60","5,824.90","5,865.00","5,801.70",303.64K,0.00%
26-07-2024,"5,872.80","5,830.00","5,882.65","5,813.10",146.74K,0.74%
29-07-2024,"5,897.60","5,898.00","5,957.60","5,840.05",129.35K,0.42%
30-07-2024,"5,842.20","5,898.40","5,989.40","5,831.30",191.68K,-0.94%
31-07-2024,"5,784.45","5,897.00","5,897.00","5,770.15",271.80K,-0.99%
01-08-2024,"5,730.15","5,784.45","5,839.90","5,700.00",304.41K,-0.94%
02-08-2024,"5,720.35","5,708.05","5,808.00","5,630.30",407.00K,-0.17%
05-08-2024,"5,697.90","5,709.95","5,842.95","5,650.05",1.11M,-0.39%
06-08-2024,"5,854.50","5,724.55","5,921.00","5,710.15",727.87K,2.75%
07-08-2024,"5,836.80","5,890.20","5,924.80","5,809.05",314.94K,-0.30%
08-08-2024,"5,744.65","5,844.75","5,861.95","5,725.00",271.63K,-1.58%
09-08-2024,"5,740.30","5,770.40","5,785.55","5,720.00",232.22K,-0.08%
12-08-2024,"5,645.75","5,745.00","5,774.50","5,625.00",622.19K,-1.65%
13-08-2024,"5,666.50","5,678.95","5,714.95","5,617.05",236.51K,0.37%
14-08-2024,"5,659.15","5,676.00","5,695.20","5,594.15",164.58K,-0.13%
16-08-2024,"5,729.65","5,670.50","5,742.45","5,662.50",144.97K,1.25%
19-08-2024,"5,732.50","5,745.00","5,763.25","5,718.10",102.45K,0.05%
20-08-2024,"5,765.80","5,740.45","5,773.80","5,728.25",189.04K,0.58%
21-08-2024,"5,837.35","5,773.80","5,849.90","5,756.50",169.22K,1.24%
22-08-2024,"5,836.80","5,858.00","5,858.00","5,808.65",160.15K,-0.01%
23-08-2024,"5,792.65","5,837.00","5,850.00","5,784.35",124.44K,-0.76%
26-08-2024,"5,796.95","5,800.00","5,860.00","5,776.25",265.11K,0.07%
27-08-2024,"5,764.30","5,828.80","5,845.40","5,735.00",175.74K,-0.56%
28-08-2024,"5,703.35","5,746.55","5,775.40","5,690.05",161.45K,-1.06%
29-08-2024,"5,831.40","5,710.00","5,845.00","5,696.15",351.33K,2.25%
30-08-2024,"5,855.25","5,842.95","5,908.90","5,793.25",519.39K,0.41%
02-09-2024,"5,922.15","5,882.05","5,933.95","5,865.00",307.02K,1.14%
03-09-2024,"5,916.05","5,933.00","5,944.00","5,870.00",258.13K,-0.10%
04-09-2024,"5,926.55","5,849.95","5,935.35","5,828.00",219.28K,0.18%
05-09-2024,"5,850.00","5,911.75","5,920.00","5,833.30",170.01K,-1.29%
06-09-2024,"5,843.55","5,846.70","5,884.80","5,827.10",213.56K,-0.11%
09-09-2024,"5,939.45","5,859.95","5,961.20","5,846.20",321.19K,1.64%
10-09-2024,"5,969.90","5,980.05","6,010.00","5,930.05",337.83K,0.51%
11-09-2024,"6,008.65","5,953.05","6,047.05","5,947.25",437.06K,0.65%
12-09-2024,"6,109.25","6,018.65","6,128.70","6,004.70",548.75K,1.67%
13-09-2024,"6,133.10","6,138.00","6,148.80","6,057.35",274.85K,0.39%
16-09-2024,"6,063.00","6,000.00","6,130.00","5,936.80",352.34K,-1.14%
17-09-2024,"6,111.05","6,073.45","6,204.65","6,069.15",527.92K,0.79%
18-09-2024,"6,123.25","6,135.00","6,166.55","6,060.05",218.42K,0.20%
19-09-2024,"6,134.50","6,128.90","6,225.00","6,113.65",362.39K,0.18%
20-09-2024,"6,210.55","6,165.35","6,258.65","6,125.85",663.56K,1.24%
23-09-2024,"6,211.20","6,235.25","6,250.00","6,190.80",312.56K,0.01%
24-09-2024,"6,203.15","6,200.75","6,245.90","6,185.05",234.71K,-0.13%
25-09-2024,"6,180.30","6,203.00","6,203.00","6,101.55",357.15K,-0.37%
26-09-2024,"6,254.10","6,200.00","6,270.40","6,154.35",327.30K,1.19%
27-09-2024,"6,268.80","6,237.70","6,332.95","6,180.80",400.54K,0.24%
30-09-2024,"6,338.15","6,252.65","6,362.90","6,241.10",442.62K,1.11%
01-10-2024,"6,446.05","6,306.90","6,463.60","6,306.90",416.64K,1.70%
03-10-2024,"6,331.75","6,444.20","6,469.90","6,290.00",495.79K,-1.77%
04-10-2024,"6,206.00","6,278.25","6,339.95","6,179.85",395.75K,-1.99%
07-10-2024,"6,120.30","6,222.65","6,235.00","6,105.00",374.59K,-1.38%
08-10-2024,"6,204.40","6,137.70","6,234.80","6,052.05",708.47K,1.37%
09-10-2024,"6,097.25","6,158.65","6,185.00","6,070.05",551.09K,-1.73%
10-10-2024,"6,002.15","6,127.00","6,159.85","5,980.05",287.48K,-1.56%
11-10-2024,"5,978.50","6,030.55","6,039.50","5,961.10",94.95K,-0.39%
14-10-2024,"5,978.05","6,005.10","6,024.30","5,900.00",219.60K,-0.01%
15-10-2024,"6,068.70","6,016.35","6,082.95","5,986.95",426.22K,1.52%
16-10-2024,"6,090.10","6,065.00","6,114.00","6,021.15",276.68K,0.35%
17-10-2024,"5,988.50","6,090.10","6,095.90","5,966.25",188.12K,-1.67%
18-10-2024,"5,887.20","5,984.95","5,998.00","5,870.00",354.90K,-1.69%
21-10-2024,"5,778.30","5,887.20","5,895.50","5,762.60",296.73K,-1.85%
